ID	adj.P.Val	logFC	GI	Gene.symbol	Gene.ID	GI.1	GenBank.Accession
ILMN_1745374	1	-0.3709438	306922357	IFI35	3430	306922357	NM_005533
ILMN_1812489	1	0.2986429	985801705	CEP85	64793	985801705	NM_022778
ILMN_1687707	1	-1.1350489	NA			NA	
ILMN_2072091	1	0.3210162	325910854	HNRNPUL2	221092	325910854	NM_001079559
ILMN_1772521	1	-0.3433271	337756494	MTHFD1L	25902	337756494	NM_015440
ILMN_2048119	1	-0.3544355	170671702	TBX19	9095	170671702	NM_005149
ILMN_1765204	1	0.3232704	515869325	ST13	6767	515869325	NM_003932
ILMN_1760314	1	-0.9397425	364502970	CCDC8	83987	364502970	NM_032040
ILMN_1679371	1	-0.4375048	NA			NA	
ILMN_2113728	1	-0.9169554	NA			NA	
ILMN_1728603	1	0.6597407	NA			NA	
ILMN_1798712	1	-0.271873	196115190	USP4	7375	196115190	NM_003363
ILMN_1733221	1	0.6535467	NA			NA	
ILMN_1775939	1	-0.261958	55749530	SF3B2	10992	55749530	NM_006842
ILMN_2183424	1	0.838245	221316647	TPTE2P6	374491	221316647	NR_002815
ILMN_2329914	1	0.4240274	384475546	SPRY1	10252	384475546	NM_005841
ILMN_1786215	1	-0.6913217	506949358	ZNF3	7551	506949358	NM_017715
ILMN_1734312	1	-0.3790363	54607052	GCN1	10985	54607052	NM_006836
ILMN_1671661	1	-0.7178412	751368106	HSD17B7	51478	751368106	NM_016371
ILMN_1700477	1	-0.4815153	28872733	MRPL43	84545	28872733	NM_032112
ILMN_1668334	1	0.5165668	NA			NA	
ILMN_2300396	1	-0.3089904	124487370	COMMD5	28991	124487370	NM_014066
ILMN_1689445	1	0.2720125	523425727	POLR2H	5437	523425727	NM_006232
ILMN_1778242	1	0.2978227	260656023	CALM1	801	260656023	NM_006888
ILMN_1724324	1	-0.7634298	605052026	PLD3	23646	605052026	NM_012268
ILMN_2235454	1	-0.4890854	124487370	COMMD5	28991	124487370	NM_014066
ILMN_1772690	1	-0.2453522	94536835	OGFOD1	55239	94536835	NM_018233
ILMN_1746856	1	0.5371136	952556264	RAB21	23011	952556264	NM_014999
ILMN_1658945	1	-0.5734044	NA			NA	
ILMN_1668505	1	0.4854486	NA			NA	
ILMN_1744784	1	-0.3716823	134268639	TECTA	7007	134268639	NM_005422
ILMN_1853824	1	-0.9365941	34531439	MGAT3	4248	34531439	AK125361
ILMN_1671202	1	0.7578364	NA			NA	
ILMN_1904980	1	-0.7211821	6452408			6452408	AW183894
ILMN_1749068	1	-0.4620541	NA			NA	
ILMN_1696223	1	0.690118	342187240	ATP7B	540	342187240	NM_000053
ILMN_1690040	1	-0.3332523	469663651	TM7SF2	7108	469663651	NM_003273
ILMN_1683194	1	-0.5777863	949474739	DCN	1634	949474739	NM_001920
ILMN_1830764	1	0.7745926	4095042			4095042	AI354889
ILMN_1685415	1	0.4323756	47834345	HBP1	26959	47834345	NM_012257
ILMN_1779228	1	0.6696375	815890959	CDH2	1000	815890959	NM_001792
ILMN_1733377	1	0.3287323	40806183	FASTKD5	60493	40806183	NM_021826
ILMN_1693598	1	-0.9281943	47519561	RTN4	57142	47519561	NM_207521
ILMN_1832180	1	-0.6413761	18995672			18995672	BM685776
ILMN_2189859	1	0.3910381	NA			NA	
ILMN_2287888	1	-0.3200518	394953925	PSMC4	5704	394953925	NM_006503
ILMN_2106902	1	0.5338966	146231981	FOXN3	1112	146231981	NM_005197
ILMN_2101930	1	-0.392484	187171275	POLG	5428	187171275	NM_002693
ILMN_1651878	1	-0.2724415	111119011	EVC	2121	111119011	NM_153717
ILMN_1652277	1	0.629654	114155159	SECTM1	6398	114155159	NM_003004
ILMN_1795811	1	-0.4137039	321117512	ASB2	51676	321117512	NM_016150
ILMN_1656553	1	2.0215118	NA			NA	
ILMN_1916292	1	-0.8380267	27878392			27878392	BX111162
ILMN_2073263	1	0.7177263	808688288	MSANTD2	79684	808688288	NM_024631
ILMN_2050654	1	0.7275345	395132447	SAV1	60485	395132447	NM_021818
ILMN_1692650	1	-0.4624452	527122095	RCC1L	81554	527122095	NM_148842
ILMN_1686871	1	0.2541895	156523967	PARP1	142	156523967	NM_001618
ILMN_1693882	1	0.5333743	130977755	TAPT1	202018	130977755	NM_153365
ILMN_1909990	1	-0.7705693	27825481			27825481	BX092762
ILMN_1821091	1	-1.2673947	83103225			83103225	DB336147
ILMN_1774799	1	-1.4230529	NA			NA	
ILMN_1687375	1	0.440729	161377446	ATP2A2	488	161377446	NM_001681
ILMN_1896588	1	0.4406659	27785592			27785592	CB047305
ILMN_1753101	1	-1.7352151	359718942	VTCN1	79679	359718942	NM_024626
ILMN_1876360	1	0.7523545	83081999			83081999	DB302057
ILMN_1712487	1	-0.3263498	56699484	EIF2D	1939	56699484	NM_006893
ILMN_1880761	1	0.6893494	2035802			2035802	AA383422
ILMN_1821104	1	0.5445588	13742436	LOC100506207	100506207	13742436	BG216527
ILMN_1656016	1	0.6483769	289063428	DHX9	1660	289063428	NM_001357
ILMN_1743579	1	-0.2695348	386781213	WDR4	10785	386781213	NM_033661
ILMN_2340565	1	0.768325	48762688	ATP2C1	27032	48762688	NM_001001486
ILMN_1916513	1	-1.6321623	11445180			11445180	BF433017
ILMN_1658337	1	0.4314711	210147485	AKIRIN1	79647	210147485	NM_024595
ILMN_1789955	1	1.7369039	194595507	PNRC1	10957	194595507	NM_006813
ILMN_1659857	1	0.3635766	208973263	SNAP29	9342	208973263	NM_004782
ILMN_1742534	1	0.4759945	NA			NA	
ILMN_1703688	1	0.9020995	747019243	RASA2	5922	747019243	NM_006506
ILMN_1729251	1	-0.8332508	110611902	MYH4	4622	110611902	NM_017533
ILMN_1872105	1	-1.3037874	23523012			23523012	BU677238
ILMN_2070043	1	-0.7171418	404351624	PPM1K	152926	404351624	NM_152542
ILMN_1651488	1	-1.5887997	NA			NA	
ILMN_1741957	1	0.2939781	292658841	RABEPK	10244	292658841	NM_005833
ILMN_2227495	1	-0.6026266	313151216	ZNF549	256051	313151216	NM_153263
ILMN_1737580	1	-0.3765181	313482862	DESI1	27351	313482862	NM_015704
ILMN_2347145	1	0.5182804	949474742	DCN	1634	949474742	NM_133505
ILMN_1722811	1	0.4200541	584458479	CDKN1B	1027	584458479	NM_004064
ILMN_1815319	1	-0.4203001	31343534	CMTM4	146223	31343534	NM_178818
ILMN_1858968	1	0.5053303	2930077			2930077	AA843559
ILMN_1746465	1	-0.3330034	195222723	FJX1	24147	195222723	NM_014344
ILMN_1833376	1	0.9036626	27844775	ZNF597	146434	27844775	BX101207
ILMN_2110252	1	-0.616867	215490019	NPM3	10360	215490019	NM_006993
ILMN_1708414	1	-0.5820955	296317322	GNL3L	54552	296317322	NM_019067
ILMN_1733811	1	-0.2758771	213972606	JUP	3728	213972606	NM_021991
ILMN_1666082	1	-0.7900057	1046754203	HEATR3	55027	1046754203	NM_182922
ILMN_1719695	1	0.8180704	299890852	NFKBIZ	64332	299890852	NM_001005474
ILMN_1813657	1	0.2873789	110735447	PHF20	51230	110735447	NM_016436
ILMN_1873677	1	-0.4074183	21751576	LOC105371763	105371763	21751576	AK092875
ILMN_1779854	1	0.9480765	90577165	CARD6	84674	90577165	NM_032587
ILMN_1697820	1	-0.375568	49574527	HINT2	84681	49574527	NM_032593
ILMN_2129545	1	-0.6214179	133908608	GNB4	59345	133908608	NM_021629
ILMN_1805665	1	0.7551233	301129219	FLRT3	23767	301129219	NM_013281
ILMN_1904243	1	0.4202662	7237443			7237443	AW572710
ILMN_2350301	1	-0.720049	187165253	PRB1	5542	187165253	NM_199353
ILMN_1714896	1	-0.3126533	119393885	SART3	9733	119393885	NM_014706
ILMN_1878717	1	0.6657244	1193249			1193249	N52083
ILMN_1799150	1	-0.6081937	65506327	PPM1J	333926	65506327	NM_005167
ILMN_2387799	1	0.3274054	387849237	PDPK1	5170	387849237	NM_031268
ILMN_1847123	1	-0.70497	27841143			27841143	BX118461
ILMN_1717973	1	-0.4559362	NA			NA	
ILMN_1830602	1	1.6916324	3143636			3143636	AA968456
ILMN_1788810	1	0.2992906	291190307	NAA25	80018	291190307	NM_024953
ILMN_1853632	1	-0.6295286	12358997	HPSE2	60495	12358997	BF941677
ILMN_1783743	1	-0.4490426	659066200	LOC399886	399886	659066200	NR_122071
ILMN_1703886	1	-0.5511436	383087727	SLC16A2	6567	383087727	NM_006517
ILMN_1670959	1	-0.6239374	817472180	CEACAM5	1048	817472180	NM_004363
ILMN_1697919	1	0.7153449	13699812	WHSC1L1	54904	13699812	NM_017778
ILMN_1739103	1	0.5916321	226054531	MPZL1	9019	226054531	NM_003953
ILMN_1774491	1	0.9653624	304555589	DCST1	149095	304555589	NM_152494
ILMN_2182482	1	-0.4301996	190358503	SHCBP1	79801	190358503	NM_024745
ILMN_1660549	1	0.3910242	301069319	WLS	79971	301069319	NM_001002292
ILMN_1772780	1	1.5910755	555943885	TCP11L2	255394	555943885	NM_152772
ILMN_1859661	1	-0.3739123	5510993			5510993	AI857377
ILMN_1670972	1	0.4362818	304361758	PTP4A2	8073	304361758	NM_080391
ILMN_1802115	1	-0.5437969	NA			NA	
ILMN_1776109	1	0.2599998	34147461	ZNF622	90441	34147461	NM_033414
ILMN_1678065	1	0.6864068	222080108	HCRTR2	3062	222080108	NM_001526
ILMN_1811227	1	0.4240087	NA			NA	
ILMN_1702247	1	0.2712594	NA			NA	
ILMN_1719857	1	-0.734582	531034753	GRIPAP1	56850	531034753	NM_020137
ILMN_2163306	1	0.3415653	557878648	FAM120A	23196	557878648	NM_014612
ILMN_2067032	1	0.2653938	213385276	TRAF3IP1	26146	213385276	NM_015650
ILMN_2043452	1	-0.3168581	66879667	FANCE	2178	66879667	NM_021922
ILMN_1805996	1	-0.3024468	223941787	SIN3A	25942	223941787	NM_015477
ILMN_2135306	1	-0.537026	545686784	KRTAP10-10	353333	545686784	NM_181688
ILMN_1802649	1	0.9912815	218505709	C11orf58	10944	218505709	NM_014267
ILMN_1663227	1	0.8252036	NA			NA	
ILMN_1789314	1	0.449258	NA			NA	
ILMN_1795933	1	-0.2871472	961513281	CHMP7	91782	961513281	NM_152272
ILMN_1717727	1	0.3114004	NA			NA	
ILMN_1708267	1	-1.0628049	NA			NA	
ILMN_1661417	1	1.1320021	531034785	MAGED2	10916	531034785	NM_201222
ILMN_1724994	1	-0.4224727	1041215070	COL4A2	1284	1041215070	NM_001846
ILMN_1734283	1	-0.5732531	NA			NA	
ILMN_1740762	1	-0.3991208	334883156	GRB7	2886	334883156	NM_005310
ILMN_1653127	1	0.7765331	NA			NA	
ILMN_1652722	1	0.4212845	188528898	C14orf2	9556	188528898	NM_004894
ILMN_1654779	1	0.3648025	NA			NA	
ILMN_2041190	1	0.555411	1041818020	F2RL1	2150	1041818020	NM_005242
ILMN_1772131	1	0.4528561	NA			NA	
ILMN_1897349	1	1.3175469	3835869			3835869	AI240472
ILMN_1743145	1	0.9423178	1042779810	ERAP2	64167	1042779810	NM_022350
ILMN_1731816	1	0.6139734	459352729	POTEJ	653781	459352729	NM_001277083
ILMN_1699606	1	0.6336482	320202946	ASB3	51130	320202946	NM_016115
ILMN_1662852	1	0.3895798	760998373	IQCK	124152	760998373	NM_153208
ILMN_2298365	1	-0.318939	188497693	PPP2R2B	5521	188497693	NM_181677
ILMN_1814552	1	0.6807691	NA			NA	
ILMN_1893523	1	-0.6723256	27880619			27880619	BX116750
ILMN_1767475	1	0.2792623	NA			NA	
ILMN_1733875	1	-0.2436699	1008909318	RUNDC1	146923	1008909318	NM_173079
ILMN_1906473	1	-0.7237708	19760258			19760258	BQ024979
ILMN_1703108	1	-0.5175152	332078505	UBE2L6	9246	332078505	NM_004223
ILMN_1661443	1	-0.5774089	219879813	GRAMD2	196996	219879813	NM_001012642
ILMN_1719915	1	-0.3357634	394025663	DHRS12	79758	394025663	NM_024705
ILMN_1767263	1	-0.750993	NA			NA	
ILMN_1878889	1	0.7729102	2103173			2103173	AA424221
ILMN_1757230	1	0.4001596	317108142	ZNF250	58500	317108142	NM_021061
ILMN_1856141	1	-0.8847673	18988316	FOXP2	93986	18988316	BM678420
ILMN_1717904	1	-0.4268195	155030229	SORBS3	10174	155030229	NM_005775
ILMN_1765076	1	0.3444156	82617617	APPL2	55198	82617617	NM_018171
ILMN_1700723	1	-0.5119054	NA			NA	
ILMN_1731922	1	0.8779898	NA			NA	
ILMN_1902705	1	0.6027973	19691246			19691246	AL707891
ILMN_1791002	1	0.5481551	340805879	SKP2	6502	340805879	NM_032637
ILMN_1895915	1	-0.3404933	11511128			11511128	BF445990
ILMN_1669215	1	0.7761641	506949337	SRPK2	6733	506949337	NM_182691
ILMN_1869943	1	1.0610766	10434466	HOTAIRM1///HOXA2	100506311///3199	10434466	AK022839
ILMN_1672562	1	0.2888328	NA			NA	
ILMN_2129349	1	-0.285188	215422397	TSSC1	7260	215422397	NM_003310
ILMN_1772719	1	0.3821069	223005896	GPN1	11321	223005896	NM_007266
ILMN_1805788	1	0.9170545	41872338	PPHLN1	51535	41872338	NM_201438
ILMN_1742917	1	-0.9522263	19923986	NXNL1	115861	19923986	NM_138454
ILMN_2290732	1	-0.3563622	194248054	ZNF626	199777	194248054	NM_001076675
ILMN_1798249	1	-0.5510872	298566319	AK4	205	298566319	NM_013410
ILMN_1758852	1	-0.3879921	189027078	ENTPD7	57089	189027078	NM_020354
ILMN_1910247	1	0.6186591	83156376			83156376	DB233541
ILMN_1871449	1	0.3505249	5671079			5671079	AI932342
ILMN_1824539	1	-0.5534606	27370790	CACNA1G-AS1	253962	27370790	BC041476
ILMN_2335072	1	-0.3423224	341926264	TAF1C	9013	341926264	NM_139353
ILMN_1879305	1	0.7765154	27879089			27879089	BX112971
ILMN_1697006	1	-0.4020294	NA			NA	
ILMN_2181089	1	-0.3167963	284813527	DCAF1	9730	284813527	NM_014703
ILMN_1790717	1	-0.9986925	NA			NA	
ILMN_1840054	1	0.6811371	13740315			13740315	BG214294
ILMN_1780700	1	1.2016228	NA			NA	
ILMN_1855781	1	0.6618049	51666657			51666657	CR742860
ILMN_1878265	1	-0.6561073	3751514			3751514	AI198908
ILMN_1676946	1	0.2955946	197209855	AP3M2	10947	197209855	NM_006803
ILMN_1678781	1	0.5538994	289547505	ARHGAP33	115703	289547505	NM_052948
ILMN_1701832	1	0.2287345	68216257	RPL19	6143	68216257	NM_000981
ILMN_1750338	1	-0.3440781	223633934	PROSER2	254427	223633934	NM_153256
ILMN_1776119	1	-0.4145732	25914748	ABCC10	89845	25914748	NM_033450
ILMN_1764090	1	-0.5034727	298566320	AK4	205	298566320	NM_001005353
ILMN_2176768	1	0.2366388	307219232	SEPHS1	22929	307219232	NM_012247
ILMN_1753347	1	0.9472433	695917233	DEFA4	1669	695917233	NM_001925
ILMN_1899026	1	0.8494466	27828759			27828759	BX097307
ILMN_1685742	1	-0.7063598	296531347	NIPA2	81614	296531347	NM_030922
ILMN_2219556	1	0.2799626	52426767	ISCA1	81689	52426767	NM_030940
ILMN_1676449	1	0.4331722	926657640	SLIT2	9353	926657640	NM_004787
ILMN_1747586	1	-0.596655	55770861	TG	7038	55770861	NM_003235
ILMN_1797974	1	0.241095	557440881	AIG1	51390	557440881	NM_016108
ILMN_1702372	1	-0.2981486	226529476	CST9	128822	226529476	NM_001008693
ILMN_1910046	1	0.9492052	2732267			2732267	AA719168
ILMN_1875581	1	0.5846982	8008576			8008576	AW874523
ILMN_1790412	1	-0.31098	299829250	LINC00921	283876	299829250	NR_033904
ILMN_1749070	1	-0.6277666	334688863	HLA-DPB1	3115	334688863	NM_002121
ILMN_1787648	1	-0.8630327	NA			NA	
ILMN_1823160	1	-0.6151193	78309953			78309953	DA276856
ILMN_1720207	1	-1.0057018	523567527	GMPPB	29925	523567527	NM_013334
ILMN_2367477	1	0.3764127	34878764	FBXO25	26260	34878764	NM_183420
ILMN_1832949	1	0.467024	31004899			31004899	CD244435
ILMN_1880501	1	0.4026526	30754920	TLCD2	727910	30754920	CD110711
ILMN_1684407	1	-0.4209232	NA			NA	
ILMN_1745917	1	0.876278	NA			NA	
ILMN_1656791	1	0.2624611	17158043	RPS6	6194	17158043	NM_001010
ILMN_1805606	1	0.8080843	71274147	PLEKHG1	57480	71274147	NM_001029884
ILMN_2330597	1	-0.4229306	92110020	PQLC2	54896	92110020	NM_001040125
ILMN_1695282	1	1.0890585	747019251	RAPGEF1	2889	747019251	NM_005312
ILMN_2242937	1	-1.4786522	158634485	ARSB	411	158634485	NM_000046
ILMN_1756686	1	-0.4139616	NA			NA	
ILMN_1662905	1	0.3596562	310923124	NME2	4831	310923124	NM_002512
ILMN_1915616	1	-0.7953497	4509384			4509384	AI559179
ILMN_1720745	1	0.417199	NA			NA	
ILMN_1754501	1	0.4245609	938148785	C2orf74	339804	938148785	NM_001143960
ILMN_2273796	1	-0.787417	109150424	ANKZF1	55139	109150424	NM_018089
ILMN_1848214	1	0.4727863	31873791			31873791	BX537817
ILMN_2216265	1	-0.5954277	665821201	LONP2	83752	665821201	NM_031490
ILMN_1847836	1	0.7210099	3203793			3203793	AI003379
ILMN_1812902	1	1.5401712	1003088717	CYYR1	116159	1003088717	NM_052954
ILMN_1663893	1	-0.4946762	NA			NA	
ILMN_1662026	1	0.2763692	213385292	BTK	695	213385292	NM_000061
ILMN_2220845	1	-0.5010631	223942068	TMPRSS15	5651	223942068	NM_002772
ILMN_1747547	1	-0.5016203	NA			NA	
ILMN_1784202	1	0.865415	NA			NA	
ILMN_2252813	1	-0.538813	69122714	TAF5L	27097	69122714	NM_014409
ILMN_1791423	1	-0.4392127	56806676	LOC401052	401052	56806676	NM_001008737
ILMN_1727249	1	0.3755845	281182689	FAM21C	253725	281182689	NM_015262
ILMN_1666665	1	-0.3935954	196259815	COL23A1	91522	196259815	NM_173465
ILMN_1805132	1	0.469307	157426844	PCDH19	57526	157426844	NM_020766
ILMN_1794666	1	-0.5890562	238550186	TSSK1B	83942	238550186	NM_032028
ILMN_1690583	1	-1.2275276	NA			NA	
ILMN_1730685	1	0.3294445	169403970	MRPL16	54948	169403970	NM_017840
ILMN_1813834	1	-0.2546404	227908866	PRMT6	55170	227908866	NM_018137
ILMN_1759984	1	-0.2643601	384551688	KCTD1	284252	384551688	NM_198991
ILMN_2100815	1	0.2326575	554790391	TMEM9B	56674	554790391	NM_020644
ILMN_1682081	1	-0.2535489	664806057	RNF19B	127544	664806057	NM_153341
ILMN_2350574	1	-0.8719587	589269181	MYADM	91663	589269181	NM_138373
ILMN_1780667	1	-0.5389576	239787753	POC1A	25886	239787753	NM_015426
ILMN_1662880	1	0.6170462	NA			NA	
ILMN_1679301	1	-0.532233	262399390	ZFAT	57623	262399390	NM_020863
ILMN_1804863	1	0.4682778	150010551	FKBP15	23307	150010551	NM_015258
ILMN_2076940	1	-0.2459222	400153649	MEAF6	64769	400153649	NM_022756
ILMN_1724309	1	-0.5757052	148596929	FAM35A	54537	148596929	NM_019054
ILMN_1908547	1	-0.8467848	2278386			2278386	AA532810
ILMN_2133996	1	-1.1268979	294979179	SHE	126669	294979179	NM_001010846
ILMN_1748291	1	0.3950657	148664215	SDE2	163859	148664215	NM_152608
ILMN_2216637	1	-1.2174741	807045869	STK32B	55351	807045869	NM_018401
ILMN_1676448	1	0.3062341	751868087	WDFY1	57590	751868087	NM_020830
ILMN_1705080	1	-0.3227666	17572819	SLURP1	57152	17572819	NM_020427
ILMN_1678961	1	0.5308808	971013635	FRMD4A	55691	971013635	NM_018027
ILMN_1814039	1	-0.6505365	NA			NA	
ILMN_1685077	1	0.3719374	297747324	SNX7	51375	297747324	NM_152238
ILMN_1773742	1	0.5592504	313482783	DNAJB9	4189	313482783	NM_012328
ILMN_2101650	1	-1.0774654	158508475	MBTD1	54799	158508475	NM_017643
ILMN_1660817	1	-0.444314	164419759	DDB2	1643	164419759	NM_000107
ILMN_1810116	1	-0.3162331	113722124	INPP5B	3633	113722124	NM_005540
ILMN_1811718	1	0.8186026	342307081	INPP5F	22876	342307081	NM_001243195
ILMN_2401057	1	0.397318	66933004	CANX	821	66933004	NM_001024649
ILMN_2081210	1	0.6873479	106507163	RAB12	201475	106507163	NM_001025300
ILMN_1693367	1	0.5150452	560575698	TPD52	7163	560575698	NM_001025252
ILMN_1692733	1	0.851568	NA			NA	
ILMN_1719759	1	-0.677121	340745336	TNC	3371	340745336	NM_002160
ILMN_1702911	1	1.178687	527122100	PKIG	11142	527122100	NM_181804
ILMN_1664861	1	0.4972121	341865545	ID1	3397	341865545	NM_181353
ILMN_1767422	1	0.2707118	330864725	POLR1D	51082	330864725	NM_015972
ILMN_1896737	1	-0.3319963	6703708			6703708	AW297072
ILMN_1667432	1	-0.4225714	318037435	HYAL3	8372	318037435	NM_003549
ILMN_1742455	1	-1.3104968	NA			NA	
ILMN_1783675	1	0.2437251	985481922	ASB8	140461	985481922	NM_024095
ILMN_1652594	1	0.2463693	151301040	ACTR5	79913	151301040	NM_024855
ILMN_1757928	1	0.4853903	NA			NA	
ILMN_1729514	1	-0.9835427	31343534	CMTM4	146223	31343534	NM_178818
ILMN_1901867	1	-0.8671968	NA			NA	
ILMN_2252705	1	0.5633667	384551659	VPS13B	157680	384551659	NM_152564
ILMN_1651967	1	-0.575856	332205878	TP53I3	9540	332205878	NM_004881
ILMN_1792076	1	-0.3470576	NA			NA	
ILMN_1772506	1	0.6612722	298493319	ATP5I	521	298493319	NM_007100
ILMN_2383349	1	-0.4961033	59853424	STEAP3	55240	59853424	NM_018234
ILMN_1682224	1	-0.705388	NA			NA	
ILMN_1680130	1	0.2729145	157779136	DYM	54808	157779136	NM_017653
ILMN_1747303	1	0.3920412	308522777	DDX39A	10212	308522777	NM_005804
ILMN_1903937	1	1.3774546	2878874			2878874	AA809468
ILMN_1738749	1	-0.4393914	150170728	MAST3	23031	150170728	NM_015016
ILMN_1683635	1	0.6870092	303305000	C11orf70	85016	303305000	NM_032930
ILMN_1876466	1	-0.6418346	6834459	MMP8	4317	6834459	AW337833
ILMN_1778575	1	-0.9000701	34328912	WNT7A	7476	34328912	NM_004625
ILMN_2101651	1	-0.8431483	158508475	MBTD1	54799	158508475	NM_017643
ILMN_1653876	1	0.3905095	674779863	SPG21	51324	674779863	NM_016630
ILMN_1769116	1	-0.6294414	89886463	LCN12	286256	89886463	NM_178536
ILMN_1745813	1	0.3753056	291190751	KIF1BP	26128	291190751	NM_015634
ILMN_1666214	1	0.2230089	NA			NA	
ILMN_2073604	1	-0.3655566	169808388	EBP	10682	169808388	NM_006579
ILMN_1708485	1	-0.7673948	109698603	BIN3	55909	109698603	NM_018688
ILMN_1719468	1	2.023357	66346726	EPM2A	7957	66346726	NM_005670
ILMN_1805922	1	0.2865411	520975455	EBPL	84650	520975455	NM_032565
ILMN_1830463	1	0.8194029	79168395			79168395	DA190327
ILMN_2367290	1	2.0368203	NA			NA	
ILMN_1723004	1	-0.3812442	194018444	CD72	971	194018444	NM_001782
ILMN_1788942	1	-0.4174724	569026716	GGT6	124975	569026716	NM_153338
ILMN_1657996	1	1.5507101	NA			NA	
ILMN_1670669	1	0.4674588	751130474	SERPINA12	145264	751130474	NM_173850
ILMN_1667839	1	0.2713601	154426321	UBR7	55148	154426321	NM_175748
ILMN_1782633	1	0.5134323	1002132832	BOLA2	552900	1002132832	NM_001031827
ILMN_1798204	1	-0.5305339	301897495	IL21R	50615	301897495	NM_181078
ILMN_2378376	1	-0.2763172	63054831	CYB561	1534	63054831	NM_001017917
ILMN_2395913	1	-0.5069605	40788017	ARHGAP11A	9824	40788017	NM_199357
ILMN_1759787	1	0.626792	40288292	THBD	7056	40288292	NM_000361
ILMN_1690327	1	0.4733599	531990844	CLCN5	1184	531990844	NM_000084
ILMN_1882868	1	-0.5267744	6575592			6575592	AW241838
ILMN_2217513	1	-0.4562698	556695471	GLB1L	79411	556695471	NM_024506
ILMN_1674741	1	-0.4167818	NA			NA	
ILMN_1678143	1	0.2427244	1009287531	ARHGDIB	397	1009287531	NM_001175
ILMN_1666560	1	-0.5486872	972776285	IFT88	8100	972776285	NM_175605
ILMN_1916457	1	-0.8631195	30051873			30051873	CB857824
ILMN_1666323	1	-0.9911357	NA			NA	
ILMN_2049343	1	-0.3841765	NA			NA	
ILMN_1757237	1	0.4905774	206597520	ASAP2	8853	206597520	NM_003887
ILMN_1673108	1	-0.7593098	19913413	AP2A1	160	19913413	NM_014203
ILMN_2365595	1	0.2239425	545688773	GMPR2	51292	545688773	NM_001002000
ILMN_2123402	1	0.407952	300360488	CNPY2	10330	300360488	NM_014255
ILMN_1672662	1	0.9129241	327365348	SLC20A1	6574	327365348	NM_005415
ILMN_2311041	1	-0.4267506	169646307	MRPL52	122704	169646307	NM_181306
ILMN_1766803	1	-0.3741062	56788363	TUBGCP6	85378	56788363	NM_020461
ILMN_1672575	1	-0.4544843	301601601	SLC26A8	116369	301601601	NM_138718
ILMN_1671731	1	0.3955274	190194407	AVPI1	60370	190194407	NM_021732
ILMN_1782257	1	-0.2756073	71999136	METTL17	64745	71999136	NM_022734
ILMN_1793859	1	0.355062	325910902	ALDH2	217	325910902	NM_000690
ILMN_1805701	1	-0.3412331	NA			NA	
ILMN_1668246	1	-0.8179805	215490001	TMEM52	339456	215490001	NM_178545
ILMN_1863233	1	0.6211631	NA			NA	
ILMN_1680300	1	0.3269576	38372930	BCAN	63827	38372930	NM_198427
ILMN_1655468	1	0.5208399	119964717	DSG3	1830	119964717	NM_001944
ILMN_1725079	1	-0.3090161	42741672	TSPAN31	6302	42741672	NM_005981
ILMN_1892996	1	1.7816463	19736194			19736194	BQ011293
ILMN_2116366	1	0.2616919	324021718	RPL12	6136	324021718	NM_000976
ILMN_1721034	1	0.8709434	574584534	ZNF227	7770	574584534	NM_182490
ILMN_1706553	1	-0.3046145	NA			NA	
ILMN_2150294	1	-0.7586872	381342472	FKBP14	55033	381342472	NM_017946
ILMN_1682774	1	0.3146112	557948005	TEX30	93081	557948005	NM_138779
ILMN_2376458	1	-0.6145766	238908513	CSF2RA	1438	238908513	NM_172249
ILMN_2052871	1	0.3559603	302058300	TMEM116	89894	302058300	NM_138341
ILMN_1866868	1	-0.579063	2817483			2817483	AA766245
ILMN_2090782	1	0.4745933	284005296	GCSH	2653	284005296	NM_004483
ILMN_1680579	1	0.3623073	340523124	ATP2B4	493	340523124	NM_001684
ILMN_1885147	1	-0.5435422	6699292			6699292	AW292656
ILMN_1833079	1	0.7313985	4895893			4895893	AI684599
ILMN_1806030	1	-0.4193629	118572594	PPL	5493	118572594	NM_002705
